"Survey","Date","Station","Temp","TopEC","BottomEC","Secchi","Turbidity","Lat","Long","Comments"
1,1/3/2013 0:00:00,405,8.10,5060,10780,18,84,"38-02-231","122-08-385",
1,1/3/2013 0:00:00,411,8.10,2872,4794,19,76,"38-03-015","122-04-497",
1,1/3/2013 0:00:00,418,7.80,2359,11640,20,84,"38-03-585","122-05-561",
1,1/3/2013 0:00:00,602,7.30,206,241,24,73,"38-06-454","122-02-384",
1,1/3/2013 0:00:00,606,7.60,2022,2016,19,90,"38-10-125","122-01-381",
1,1/3/2013 0:00:00,609,7.20,1325,1330,25,73,"38-10-010","121-56-277",
1,1/3/2013 0:00:00,610,7.00,817,819,25,67,"38-07-169","121-53-197",
1,1/3/2013 0:00:00,703,8.10,194,195,27,47,"38-03-017","121-47-549",
1,1/3/2013 0:00:00,704,7.40,198,251,23,65,"38-03-576","121-47-239",
1,1/3/2013 0:00:00,705,7.40,181,175,30,42,"38-05-510","121-42-320","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
1,1/3/2013 0:00:00,706,7.50,186,185,32,48,"38-05-030","121-45-050","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
1,1/3/2013 0:00:00,707,7.30,186,184,37,50,"38-06-460","121-42-350","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
1,1/3/2013 0:00:00,711,7.50,170,173,38,41,"38-10-370","121-39-500","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
1,1/3/2013 0:00:00,716,7.10,236,235,28,56,"38-14-130","121-41-030","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
1,1/3/2013 0:00:00,723,7.30,234,229,27,54,"38-14-130","121-40-230","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
1,1/3/2013 0:00:00,812,7.60,192,206,40,34,"38-05-230","121-38-210","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
1,1/3/2013 0:00:00,815,7.50,194,238,40,32,"38-05-070","121-34-200","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
2,1/14/2013 0:00:00,501,6.70,1466,1290,27,90,"38-04-260","122-01-370","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
2,1/14/2013 0:00:00,504,6.80,520,548,40,61,"38-03-110","121-59-140","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
2,1/14/2013 0:00:00,508,6.60,380,387,27,51,"38-02-500","121-55-150","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
2,1/14/2013 0:00:00,513,6.90,259,274,35,38,"38-03-310","121-52-060","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
2,1/14/2013 0:00:00,519,6.50,318,368,28,479,"38-04-260","121-57-290","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
2,1/14/2013 0:00:00,520,6.90,255,262,33,41,"38-01-550","121-52-050","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
2,1/14/2013 0:00:00,801,6.70,258,270,40,40,"38-02-410","121-50-360","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
2,1/14/2013 0:00:00,804,6.70,262,286,30,37,"38-01-040","121-47-540","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
2,1/14/2013 0:00:00,809,6.70,229,247,51,23,"38-03-066","121-41-380",
2,1/14/2013 0:00:00,901,6.50,235,240,54,21,"38-02-492","121-37-118",
2,1/14/2013 0:00:00,902,5.70,260,260,40,36,"38-01-106","121-34-565",
2,1/14/2013 0:00:00,906,7.00,350,348,69,14,"38-02-544","121-30-158",
2,1/14/2013 0:00:00,910,7.40,544,542,64,13,"38-00-040","121-26-576",
2,1/14/2013 0:00:00,912,7.70,694,682,78,13,"31-58-105","121-22-210",
2,1/14/2013 0:00:00,914,6.80,426,421,75,11,"37-58-097","121-31-395",
2,1/14/2013 0:00:00,915,6.40,306,306,73,13,"37-56-429","121-34-079",
2,1/14/2013 0:00:00,918,6.60,409,406,85,11,"37-51-415","121-34-108",
2,1/14/2013 0:00:00,919,6.80,243,245,66,15,"38-06-192","121-29-384",
2,1/15/2013 0:00:00,405,6.80,3859,6440,15,169,"38-02-220","122-08-450","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
2,1/15/2013 0:00:00,411,6.90,2936,3306,18,124,"38-03-000","122-04-540","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
2,1/15/2013 0:00:00,418,6.90,3038,3740,16,121,"38-03-560","122-05-580","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
2,1/15/2013 0:00:00,602,6.40,1256,1290,18,108,"38-06-460","122-03-040","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
2,1/15/2013 0:00:00,606,6.30,2267,2257,15,172,"38-10-080","122-01-220","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
2,1/15/2013 0:00:00,609,5.70,2246,2239,18,94,"38-10-010","121-56-190","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
2,1/15/2013 0:00:00,610,5.60,1713,1765,30,64,"38-07-200","121-53-200","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
2,1/15/2013 0:00:00,703,7.30,247,249,57,28,"38-03-003","121-47-527",
2,1/15/2013 0:00:00,704,7.10,244,245,45,26,"38-03-565","121-47-243",
2,1/15/2013 0:00:00,705,7.00,223,227,57,21,"38-06-058","121-42-302",
2,1/15/2013 0:00:00,706,7.00,240,239,48,25,"38-05-073","121-45-038",
2,1/15/2013 0:00:00,707,6.90,238,240,57,23,"38-06-472","121-42-319",
2,1/15/2013 0:00:00,711,6.70,193,194,66,17,"38-10-365","121-39-474",
2,1/15/2013 0:00:00,716,6.40,284,285,48,30,"38-14-184","121-41-047",
2,1/15/2013 0:00:00,723,6.60,287,285,44,33,"38-14-157","121-40-222",
2,1/15/2013 0:00:00,812,6.10,237,238,56,198,"38-05-232","121-38-315",
2,1/15/2013 0:00:00,815,5.10,234,237,59,18,"38-05-077","121-34-199",
3,1/28/2013 0:00:00,508,8.30,947,1126,42,28,"38-02-470","121-55-110","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,1/28/2013 0:00:00,513,8.00,817,929,36,29,"38-03-310","121-52-030","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,1/28/2013 0:00:00,519,8.20,2743,2997,29,32,"38-04-230","121-57-330","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,1/28/2013 0:00:00,520,8.30,500,553,40,23,"38-01-550","121-52-060","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,1/28/2013 0:00:00,703,7.90,459,339,58,20,"38-03-090","121-47-520","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,1/28/2013 0:00:00,704,8.30,242,254,51,19,"38-03-560","121-47-130","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,1/28/2013 0:00:00,801,8.30,423,447,45,21,"38-02-470","121-50-380","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,1/28/2013 0:00:00,804,8.30,291,366,49,18,"38-01-050","121-47-550","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,1/28/2013 0:00:00,809,7.80,255,279,60,16,"38-03-039","121-41-572",
3,1/28/2013 0:00:00,901,7.90,260,265,83,12,"38-02-463","121-37-159",
3,1/28/2013 0:00:00,902,8.20,273,273,80,12,"38-01-090","121-34-562",
3,1/28/2013 0:00:00,906,8.50,316,318,94,9,"38-03-036","121-30-270",
3,1/28/2013 0:00:00,910,8.60,613,626,103,10,"38-00-092","121-27-026",
3,1/28/2013 0:00:00,912,8.80,878,849,107,6,"37-57-583","121-22-068",
3,1/28/2013 0:00:00,914,8.60,396,398,105,8,"37-58-117","121-31-375",
3,1/28/2013 0:00:00,915,8.40,317,315,108,8,"37-56-489","121-34-091",
3,1/28/2013 0:00:00,918,8.50,373,364,104,9,"37-51-367","121-34-065",
3,1/28/2013 0:00:00,919,8.80,264,264,109,6,"38-06-194","121-29-411",
3,1/29/2013 0:00:00,405,8.70,9400,10320,27,66,"38-02-200","122-08-420","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,1/29/2013 0:00:00,411,8.60,6510,6900,50,34,"38-03-020","122-04-480","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,1/29/2013 0:00:00,418,8.40,7140,7750,30,54,"38-04-020","122-05-480","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,1/29/2013 0:00:00,501,8.40,3748,4352,42,42,"38-04-290","122-01-440","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,1/29/2013 0:00:00,504,8.30,1639,2923,48,27,"38-03-130","121-59-140","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,1/29/2013 0:00:00,602,8.10,5090,6100,47,38,"38-06-480","122-02-580","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,1/29/2013 0:00:00,606,8.40,3835,3898,21,93,"38-10-090","122-01-300","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,1/29/2013 0:00:00,609,8.30,2587,2740,25,75,"38-10-020","121-56-170","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,1/29/2013 0:00:00,610,8.10,2399,2386,39,35,"38-07-180","121-53-180","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
3,1/29/2013 0:00:00,705,8.80,216,218,75,10,"38-05-512","121-42-289",
3,1/29/2013 0:00:00,706,9.10,216,222,94,13,"38-04-565","121-44-365",
3,1/29/2013 0:00:00,707,9.20,233,235,62,13,"38-06-490","121-42-341",
3,1/29/2013 0:00:00,711,9.80,185,187,104,11,"38-10-374","121-39-429",
3,1/29/2013 0:00:00,716,9.20,365,388,48,24,"38-14-233","121-41-070",
3,1/29/2013 0:00:00,723,9.30,312,335,57,26,"38-14-165","121-40-213",
3,1/29/2013 0:00:00,812,8.10,237,241,95,13,"38-05-247","121-38-242",
3,1/29/2013 0:00:00,815,8.40,234,239,82,9,"38-05-082","121-34-200",
4,2/11/2013 0:00:00,501,9.80,3664,3540,28,51,"38-04-200","122-01-170","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2/11/2013 0:00:00,508,10.10,470,538,41,26,"38-02-350","121-54-590","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2/11/2013 0:00:00,513,9.70,415,403,40,26,"38-03-330","121-51-590","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2/11/2013 0:00:00,519,9.60,938,930,40,29,"38-04-220","121-57-370","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2/11/2013 0:00:00,703,8.80,308,321,60,11,"38-03-100","121-47-580","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2/11/2013 0:00:00,704,9.60,262,260,45,16,"38-04-020","121-47-140","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2/11/2013 0:00:00,801,9.60,371,373,34,24,"38-03-170","121-50-540","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2/11/2013 0:00:00,804,9.90,272,276,72,10,"38-00-590","121-47-320","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2/11/2013 0:00:00,809,9.20,258,259,78,10,"38-03-020","121-41-420","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2/11/2013 0:00:00,901,10.00,258,259,89,9,"38-02-419","121-36-575",
4,2/11/2013 0:00:00,902,9.60,297,298,89,8,"38-01-113","121-34-565",
4,2/11/2013 0:00:00,906,10.20,322,324,106,8,"38-02-524","121-30-141",
4,2/11/2013 0:00:00,910,10.90,745,794,119,5,"38-00-062","121-26-589",
4,2/11/2013 0:00:00,912,11.80,1083,1092,181,4,"37-57-596","121-22-086",
4,2/11/2013 0:00:00,914,10.00,409,411,131,6,"37-57-534","121-31-490",
4,2/11/2013 0:00:00,915,9.70,344,343,81,9,"37-56-452","121-34-084",
4,2/11/2013 0:00:00,918,9.90,403,404,119,10,"37-51-492","121-34-178",
4,2/12/2013 0:00:00,405,10.60,6800,8830,32,26,"38-02-210","122-08-400","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2/12/2013 0:00:00,411,10.40,4430,5480,41,33,"38-03-090","122-04-240","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2/12/2013 0:00:00,418,9.90,5010,6410,29,51,"38-04-000","122-05-460","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2/12/2013 0:00:00,504,10.30,902,1113,51,24,"38-03-080","121-59-120","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2/12/2013 0:00:00,520,10.20,364,383,58,18,"38-01-590","121-52-190","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2/12/2013 0:00:00,602,9.70,336,340,32,45,"38-07-000","122-02-330","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2/12/2013 0:00:00,606,10.00,418,419,20,108,"38-10-120","122-01-370","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2/12/2013 0:00:00,609,9.70,370,370,23,90,"38-10-020","121-56-200","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2/12/2013 0:00:00,610,9.30,245,249,43,49,"38-07-190","121-53-180","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
4,2/12/2013 0:00:00,705,9.50,248,,78,14,"38-05-513","121-42-331",
4,2/12/2013 0:00:00,706,10.20,262,,53,14,"38-05-190","121-44-453",
4,2/12/2013 0:00:00,707,9.70,261,,60,17,"38-06-483","121-42-343",
4,2/12/2013 0:00:00,711,9.30,191,,71,15,"38-10-362","121-39-426",
4,2/12/2013 0:00:00,716,9.70,390,,40,25,"38-14-243","121-41-086",
4,2/12/2013 0:00:00,723,9.80,351,,46,24,"38-14-177","121-40-224",
4,2/12/2013 0:00:00,812,9.60,251,,78,11,"38-05-260","121-38-295",
4,2/12/2013 0:00:00,815,9.20,250,,92,9,"38-05-162","121-34-206",
4,2/12/2013 0:00:00,919,9.30,242,,64,6,"38-06-320","121-30-023",
5,2/25/2013 0:00:00,501,10.80,5130,5900,20,43,"38-04-192","122-01-212",
5,2/25/2013 0:00:00,508,10.90,1045,1044,20,31,"38-02-461","121-54-556",
5,2/25/2013 0:00:00,513,10.70,338,322,30,18,"38-03-374","121-52-036",
5,2/25/2013 0:00:00,519,10.70,2046,1952,23,36,"38-04-250","121-57-220",
5,2/25/2013 0:00:00,703,10.40,337,329,30,16,"38-03-045","121-47-520",
5,2/25/2013 0:00:00,704,10.40,252,244,33,13,"38-03-530","121-47-290",
5,2/25/2013 0:00:00,801,11.20,451,470,28,22,"38-02-450","121-50-415",
5,2/25/2013 0:00:00,804,11.10,375,374,30,16,"38-01-003","121-47-353",
5,2/25/2013 0:00:00,809,10.20,260,264,48,11,"38-03-009","121-41-444",
5,2/25/2013 0:00:00,901,10.10,267,271,124,6,"38-02-480","121-37-220","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
5,2/25/2013 0:00:00,902,10.00,288,289,66,12,"38-01-120","121-34-570","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
5,2/25/2013 0:00:00,906,11.60,458,489,200,4,"38-02-540","121-30-160","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
5,2/25/2013 0:00:00,910,11.70,824,825,200,2,"38-00-030","121-26-580","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
5,2/25/2013 0:00:00,912,12.00,774,939,200,3,"37-57-580","121-22-060","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
5,2/25/2013 0:00:00,914,10.70,587,585,200,3,"37-58-090","121-31-390","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
5,2/25/2013 0:00:00,915,10.20,325,330,150,7,"37-56-510","121-34-090","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
5,2/25/2013 0:00:00,918,10.80,388,397,155,5,"37-51-370","121-34-070","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
5,2/25/2013 0:00:00,919,11.30,221,220,200,5,"38-06-240","121-29-560","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06172015"
5,2/26/2013 0:00:00,405,12.00,10270,11690,36,32,"38-02-240","122-08-384",
5,2/26/2013 0:00:00,411,11.90,8510,1050,49,21,"38-03-101","122-04-265",
5,2/26/2013 0:00:00,418,11.60,6480,10940,35,38,"38-03-596","122-05-473",
5,2/26/2013 0:00:00,504,11.40,2171,3947,41,25,"38-03-031","121-59-008",
5,2/26/2013 0:00:00,520,11.10,549,531,48,23,"38-01-539","121-51-447",
5,2/26/2013 0:00:00,602,10.60,4884,4798,25,53,"38-06-589","122-02-336",
5,2/26/2013 0:00:00,606,11.30,4413,4741,21,90,"38-10-123","122-01-337",
5,2/26/2013 0:00:00,609,11.10,3536,3550,19,108,"38-10-007","121-56-268",
5,2/26/2013 0:00:00,610,10.50,1889,1863,32,53,"38-07-183","121-53-195",
5,2/26/2013 0:00:00,705,10.60,237,242,110,8,"38-05-450","121-42-290","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06182015"
5,2/26/2013 0:00:00,706,10.60,254,257,75,13,"38-05-100","121-45-010","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06182015"
5,2/26/2013 0:00:00,707,10.50,251,252,72,11,"38-06-520","121-42-230","Erroneous coordinate apparent upon plotting. Changed Lat minutes from 00 to 06. Found to be a data entry error TM 06182015. Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06182015"
5,2/26/2013 0:00:00,711,10.10,161,165,65,5,"38-10-340","121-39-420","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06182015"
5,2/26/2013 0:00:00,716,10.10,372,378,38,47,"38-14-190","121-41-040","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06182015"
5,2/26/2013 0:00:00,723,10.40,359,358,50,20,"38-14-110","121-40-230","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06182015"
5,2/26/2013 0:00:00,812,10.40,251,258,80,8,"38-05-210","121-38-330","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06182015"
5,2/26/2013 0:00:00,815,10.30,256,254,140,6,"38-05-220","121-34-250","Converted coordinates from Decimal Minutes to Degrees Mintues Seconds TM 06182015"
6,3/18/2013 0:00:00,501,14.30,8680,9290,49,27,"38-04-243","122-01-334",
6,3/18/2013 0:00:00,508,14.70,3878,4130,52,28,"38-02-464","121-55-082",
6,3/18/2013 0:00:00,513,14.40,2737,3770,39,33,"38-03-357","121-52-065",
6,3/18/2013 0:00:00,519,14.40,5150,7300,46,29,"38-04-234","121-57-370",
6,3/18/2013 0:00:00,703,14.20,803,821,54,18,"38-02-449","121-47-412",
6,3/18/2013 0:00:00,704,14.30,598,695,58,17,"38-03-589","121-47-200",
6,3/18/2013 0:00:00,801,14.60,993,1077,48,23,"38-02-530","121-50-432",
6,3/18/2013 0:00:00,804,15.10,526,562,88,10,"38-01-033","121-47-485",
6,3/18/2013 0:00:00,809,14.50,431,431,110,8,"38-03-044","121-41-416",
6,3/18/2013 0:00:00,901,14.30,284,296,188,5,"38-02-404","121-36-536",
6,3/18/2013 0:00:00,902,14.80,291,296,189,5,"38-01-105","121-34-564",
6,3/18/2013 0:00:00,906,15.40,254,264,199,4,"38-03-074","121-30-302",
6,3/18/2013 0:00:00,910,15.60,374,423,198,3,"38-00-050","121-26-595",
6,3/18/2013 0:00:00,912,15.40,767,775,197,4,"37-57-552","121-22-039",
6,3/18/2013 0:00:00,914,15.40,380,385,199,2,"37-57-563","121-31-500",
6,3/18/2013 0:00:00,915,15.20,300,304,197,4,"37-56-392","121-34-058",
6,3/18/2013 0:00:00,918,15.80,340,350,147,7,"37-51-402","121-34-100",
6,3/18/2013 0:00:00,919,15.70,187,190,200,2,"38-06-198","121-29-449",
6,3/19/2013 0:00:00,405,14.20,19550,27880,52,19,"38-02-227","122-08-427",
6,3/19/2013 0:00:00,411,14.40,12450,19280,37,13,"38-03-081","122-04-389",
6,3/19/2013 0:00:00,418,14.10,16100,25120,68,13,"38-03-530","122-05-490",
6,3/19/2013 0:00:00,504,14.70,6160,6560,48,34,"38-03-095","121-59-145",
6,3/19/2013 0:00:00,520,14.70,1134,1149,62,16,"38-01-564","121-51-580",
6,3/19/2013 0:00:00,602,14.10,9100,9700,42,27,"38-06-599","122-02-224",
6,3/19/2013 0:00:00,606,15.80,7300,7250,34,41,"38-10-125","122-01-296",
6,3/19/2013 0:00:00,609,15.10,5080,5200,24,56,"38-10-010","121-56-228",
6,3/19/2013 0:00:00,610,15.10,3813,3880,25,46,"38-07-185","121-53-205",
6,3/19/2013 0:00:00,705,15.10,211,215,190,4,"38-05-567","121-42-315",
6,3/19/2013 0:00:00,706,15.10,293,392,103,8,"38-04-564","121-45-222",
6,3/19/2013 0:00:00,707,15.10,194,198,168,5,"38-06-567","121-42-221",
6,3/19/2013 0:00:00,711,14.90,163,171,200,3,"38-10-369","121-39-479",
6,3/19/2013 0:00:00,716,15.20,204,220,132,6,"38-14-220","121-41-053",
6,3/19/2013 0:00:00,723,15.20,203,207,135,6,"38-14-252","121-40-192",
6,3/19/2013 0:00:00,812,14.60,278,274,200,5,"38-05-244","121-38-245",
6,3/19/2013 0:00:00,815,14.60,221,226,200,4,"38-05-059","121-34-197",
1,1/6/2014 0:00:00,418,9.10,22020,24850,46,20,"38-03-55.4","122-05-56.1",
1,1/6/2014 0:00:00,508,8.60,16570,18300,52,19,,,"Coordinates removed due to error after plotting LJD 08262015"
1,1/6/2014 0:00:00,513,8.70,13700,16590,68,15,,,"Coordinates removed due to error after plotting LJD 08262015"
1,1/6/2014 0:00:00,520,8.50,12730,14150,61,14,"38-01-54.7","121-51-50.0",
1,1/6/2014 0:00:00,602,8.90,19970,18750,47,22,"38-06-43.8","122-02-47.7",
1,1/6/2014 0:00:00,606,8.40,11580,11610,28,56,"38-10-11.7","122-01-32.5",
1,1/6/2014 0:00:00,609,8.40,10960,11300,43,25,"38-10-02.3","121-56-26.8",
1,1/6/2014 0:00:00,610,8.50,10690,12650,59,11,,,"Coordinates removed due to error after plotting LJD 08262015"
1,1/6/2014 0:00:00,801,8.40,11180,11560,56,14,"38-02-26.7","121-50-35.1",
1,1/6/2014 0:00:00,804,8.40,7260,7900,59,13,"38-01-02.8","121-47-45.0",
1,1/6/2014 0:00:00,809,8.20,2701,2811,103,8,"38-03-01.3","121-41-39.8",
1,1/6/2014 0:00:00,901,8.30,1431,1440,129,6,"38-02-47.5","121-37-16.1",
1,1/6/2014 0:00:00,902,8.40,1097,1105,170,5,"38-01-15.4","121-34-57.5",
1,1/6/2014 0:00:00,906,8.70,538,538,200,3,"38-03-07.2","121-30-31.2",
1,1/6/2014 0:00:00,910,8.80,662,690,200,2,"38-00-10.5","121-27-04.0",
1,1/6/2014 0:00:00,912,9.00,979,986,200,2,"37-58-04.4","121-22-14.0",
1,1/6/2014 0:00:00,914,8.50,580,582,200,2,"37-58-11.4","121-31-34.9",
1,1/6/2014 0:00:00,915,8.20,796,800,196,3,"37-56-41.7","121-34-07.0",
1,1/6/2014 0:00:00,918,8.30,742,743,200,3,"37-51-37.6","121-34-07.2",
1,1/6/2014 0:00:00,919,8.80,233,246,200,3,"38-06-18.8","121-29-37.9",
1,1/7/2014 0:00:00,340,9.60,31550,31450,48,19,"38-05-49.2","122-15-39.2",
1,1/7/2014 0:00:00,342,9.10,31310,31450,56,18,"38-08-48.1","122-17-18.4",
1,1/7/2014 0:00:00,343,8.60,32080,32410,42,27,"38-10-55.8","122-18-32.1",
1,1/7/2014 0:00:00,344,8.40,32250,32070,49,17,"38-12-42.8","122-18-29.6",
1,1/7/2014 0:00:00,345,8.30,30180,31200,58,14,"38-13-27.9","122-18-30.7",
1,1/7/2014 0:00:00,346,8.10,29870,29660,68,9,"38-14-06.4","122-17-14.2",
1,1/7/2014 0:00:00,347,8.30,28170,27860,92,6,"38-15-17.1",,
1,1/7/2014 0:00:00,348,8.70,27340,27670,102,6,"38-16-23.5","122-17-05.8",
1,1/7/2014 0:00:00,349,8.40,25890,26810,102,5,"38-17-05.6","122-17-10.0",
1,1/7/2014 0:00:00,703,9.00,4810,8450,80,1,"38-03-10.6","121-47-57.1",
1,1/7/2014 0:00:00,704,9.00,5900,8690,41,23,"38-03-58.7","121-47-15.8",
1,1/7/2014 0:00:00,705,8.60,246,398,60,10,"38-06-02.4","121-42-32.0",
1,1/7/2014 0:00:00,706,9.10,4992,7040,38,2,"38-05-05.6","121-45-08.6",
1,1/7/2014 0:00:00,707,8.40,3392,4000,39,2,"38-06-57.4","121-42-21.3",
1,1/7/2014 0:00:00,711,8.50,426,431,121,6,"38-10-36.9","121-39-44.2",
1,1/7/2014 0:00:00,716,8.50,212,199,116,5,"38-14-18.9","121-41-05.0",
1,1/7/2014 0:00:00,723,8.50,216,327,118,5,"38-14-17.0","121-40-21.8",
1,1/7/2014 0:00:00,812,8.40,1250,1222,121,6,"38-05-20.5","121-38-21.9",
1,1/7/2014 0:00:00,815,8.40,537,529,103,5,"38-05-05.0","121-34-19.5",
1,1/8/2014 0:00:00,405,9.40,26240,33800,52,13,"38-02-23.0","122-08-41.7",
1,1/8/2014 0:00:00,411,9.60,27110,31190,57,13,"38-03-02.6","122-04-46.1",
1,1/8/2014 0:00:00,501,9.30,21210,24380,49,14,"38-04-26.1","122-01-38.9",
1,1/8/2014 0:00:00,504,9.50,21640,24850,53,12,"38-03-09.0","121-59-11.1",
1,1/8/2014 0:00:00,519,9.20,15580,20210,48,18,"38-04-25.7","121-57-31.9",
2,1/21/2014 0:00:00,418,10.20,20270,27340,53,,"38-04-00.2","122-05-52.8",
2,1/21/2014 0:00:00,508,9.50,15220,18550,54,7,"38-02-55.9","121-54-49.6",
2,1/21/2014 0:00:00,513,9.60,13760,15140,81,7,"38-03-33.1","121-52-06.8",
2,1/21/2014 0:00:00,520,9.30,11430,13740,76,5,"38-01-54.6","121-51-44.6",
2,1/21/2014 0:00:00,602,10.50,19860,19840,59,8,"38-07-00.4","122-02-29.4",
2,1/21/2014 0:00:00,606,9.50,10980,12420,44,16,"38-10-11.9","122-01-27.0",
2,1/21/2014 0:00:00,609,9.40,10440,10950,38,11,"38-10-01.1","121-56-19.6",
2,1/21/2014 0:00:00,610,9.60,10360,11470,62,7,"38-07-17.0","121-53-18.8",
2,1/21/2014 0:00:00,801,9.40,10860,13370,83,5,"38-02-46.4","121-50-41.5",
2,1/21/2014 0:00:00,804,9.30,7640,8370,77,14,"38-00-58.2","121-47-04.8",
2,1/21/2014 0:00:00,809,9.20,2727,2881,80,8,"38-03-12.7","121-41-34.1",
2,1/21/2014 0:00:00,901,9.10,1319,1418,133,6,"38-02-46.3","121-37-20.4",
2,1/21/2014 0:00:00,902,9.40,1109,1129,200,3,"38-01-07.6","121-34-56.4",
2,1/21/2014 0:00:00,906,10.20,590,586,200,2,"38-03-00.0","121-30-21.5",
